"countryname","countrycode","year","gdp","gfk","poptot","pop1564","pop65up","lfpr","pov250","pov4","gini","years_sch","g","I","delta","K","lgdp","lpop1564","lK","lyears_sch","dlgdp","dlpop1564","dlK","dlyears_sch","red","alpha","TFP","TFPH"
"El Salvador","SLV",2011,21893108501.5425,3245941406.5228,6055208,62.7067489624023,7.49145221710205,61.9000015258789,16.5652923583984,37.8722724914551,0.424297899007797,7.85549125671386,-0.0908022037311959,3245941406.5228,0.03,44787415377.9478,23.8094377439518,4.1384690808,24.5251930301634,2.0612128103903,0.0219262102146942,0.00911018845967693,0.0447756847307765,0.0108968682366166,0.00279119529233191,0.2,0.00568292250079736,0.00565859027093879
"El Salvador","SLV",2012,22304908121.4191,3199724491.93379,6072233,63.302906036377,7.654465675354,62,14.6787967681885,34.8432846069336,0.418009459972382,7.94062681198119,-0.0908022037311959,3199724491.93379,0.03,46643517408.5431,23.828072586326,4.14793123704385,24.5657997922801,2.07199221571762,0.0186348423742366,0.00946215624384639,0.0406067621167132,0.0107794053273191,0.00234677221527644,0.2,0.00294376495581687,0.00292352750868139
"El Salvador","SLV",2013,22716943729.6166,3495951009.14868,6089644,63.8850135803223,7.81957054138184,62.0999984741211,12.7175798416138,31.8321628570557,0.43512374162674,8.02576236724852,-0.0908022037311959,3495951009.14868,0.03,48740162895.4355,23.8463769028079,4.15708480461777,24.6097692272683,2.08265666353804,0.0183043164819416,0.00915356757391894,0.0439694349881457,0.0106644478204188,0.00228069504731884,0.2,0.00218757542517736,0.00216811754251622
"El Salvador","SLV",2014,23040719705.8175,3271838815.55975,6107706,64.3936386108398,7.99115085601807,62.2000007629395,12.3164157867432,31.3797569274902,0.418356686830521,8.11089792251585,-0.0908022037311959,3271838815.55975,0.03,50549796824.1322,23.8605289095179,4.16501484889652,24.6462247630998,2.09320857994131,0.0141520067099457,0.00793004427875399,0.0364555358315286,0.0105519164032701,0.00174481381039942,0.2,0.000516864120636739,0.000502135217063454
"El Salvador","SLV",2015,23606383710.8859,3533203456,6126583,64.7995986938477,8.17179775238037,0,0,0,0,8.19603347778317,-0.0908022037311959,3533203456,0.03,52566506375.4082,23.8847830086244,4.17129941034287,24.6853449929479,2.10365031501731,0.0242540991065532,0.0062845614463507,0.0391202298481268,0.0104417350759971,0.00295924841843293,0.2,0.0114024039798473,0.0113776842294398
"Guatemala","GTM",1990,19885392406.0307,2732404276.66961,9158547,51.3059349060059,3.31143140792847,64.1999969482422,0,0,0,3.52516889572144,0.0812279695857402,2803053438.43783,0.03,311777942.597767,23.7132512491821,3.93780643566068,19.557801769936,1.25992834879625,-0.171531759442374,-0.233492974682189,-5.12754322301189,-0.843721966221059,-0.0486591606009474,0.2,1.04077126490576,1.00792742278024
"Guatemala","GTM",1991,20612849524.4663,2873702600.20604,9385000,51.4670104980469,3.38011717796326,64.0999984741211,0,0,0,3.58080248832704,0.0812279695857402,2873702600.20604,0.03,3176127204.52587,23.7491804816061,3.94094102956178,21.8789284313321,1.27558693404336,0.0359292324239995,0.00313459390109871,2.32112666139606,0.0156585852471112,0.0100338492673428,0.2,-0.430803774976092,-0.430929467683379
"Guatemala","GTM",1992,21610169022.4385,3589741456.64087,9619113,51.570556640625,3.44212603569031,63.9000015258789,0,0,0,3.63643608093263,0.0812279695857402,3589741456.64087,0.03,6670584845.03097,23.7964298289264,3.94295090188914,22.6209733759432,1.29100410337359,0.0472493473203777,0.00200987232735672,0.742044944611106,0.0154171693302332,0.0129933116570166,0.2,-0.102767539463729,-0.10292779553251
"Guatemala","GTM",1993,22458828883.5556,3931823780.88313,9860063,51.6636848449707,3.49972414970398,63.7999992370605,0,0,0,3.69206967353821,0.0812279695857402,3931823780.88313,0.03,10402291080.5632,23.83494964258,3.94475511390771,23.0652919150401,1.30618718795177,0.0385198136535969,0.00180421201856973,0.444318539096876,0.0151830845781726,0.0104331220858794,0.2,-0.0517872637806342,-0.0519139893606696
"Guatemala","GTM",1994,23364759979.5488,3828777198.32657,10106463,51.8042259216309,3.55632829666138,63.5999984741211,0,0,0,3.7477032661438,0.0812279695857402,3828777198.32657,0.03,13918999546.4728,23.8744947403967,3.94747172743651,23.3565206176084,1.32114318998898,0.0395450978166778,0.00271661352880326,0.291228702568272,0.0149560020372139,0.0105518220116097,0.2,-0.0208739335200193,-0.0210001839772208
"Guatemala","GTM",1995,24520976227.0252,4161627456.52402,10357354,52.0101852416992,3.61314296722412,63.5,0,0,0,3.80333685874939,0.0812279695857402,4161627456.52402,0.03,17663057016.6027,23.9227947607221,3.95143956943407,23.5947411211393,1.33587880213342,0.0483000203253745,0.00396784199756128,0.238220503530982,0.0147356121444389,0.0126993800757518,0.2,-0.00251835397887099,-0.00266806049028787
"Guatemala","GTM",1996,25246252732.8078,4079123650.20868,10612300,52.1479873657227,3.68819189071655,63.4000015258789,0,0,0,3.8618981361389,0.0812279695857402,4079123650.20868,0.03,21212288956.3133,23.951943575033,3.95408558752319,23.7778465184326,1.35115880772344,0.0291488143108545,0.00264601808911502,0.183105397293208,0.0152800055900213,0.00754779470698241,0.2,-0.00958907961907905,-0.00968134389533107
"Guatemala","GTM",1997,26348021906.5416,4997102412.04122,10871786,52.3650283813477,3.76494717597961,63.2999992370605,0,0,0,3.92045941352843,0.0812279695857402,4997102412.04122,0.03,25573022699.6651,23.9946590391554,3.95823897121575,23.9648038319991,1.36620884426398,0.0427154641224696,0.0041533836925618,0.186957313566598,0.0150500365405437,0.0108955251456169,0.2,0.00200129445510058,0.00187011201384462
"Guatemala","GTM",1998,27663717711.3383,5867920039.58738,11136814,52.6270980834961,3.83961701393127,63.2000007629395,0,0,0,3.97902069091796,0.0812279695857402,5867920039.58738,0.03,30673752058.2625,24.0433875616471,3.96323115977781,24.1466731440186,1.38103573146092,0.048728522491686,0.00499218856206118,0.181869312019447,0.014826887196935,0.0122463606693245,0.2,0.00836090923814758,0.00821564891157394
"Guatemala","GTM",1999,28727958127.6725,6208660758.384,11408815,52.879322052002,3.90715432167053,63.0999984741211,0,0,0,4.03758196830749,0.0812279695857402,6208660758.384,0.03,35962200254.8986,24.081136636325,3.96801237496204,24.3057342308543,1.39564599009068,0.037749074677901,0.00478121518422858,0.159061086835706,0.0146102586297652,0.00934942620959965,0.2,0.00211188516337692,0.0020026071354072
"Guatemala","GTM",2000,29764712429.6569,5661746924.14974,11688660,53.0972938537598,3.96576690673828,63.0999984741211,33.851749420166,55.4737396240234,0.548363924026489,4.09614324569702,0.0812279695857402,5661746924.14974,0.03,40545081171.4014,24.1165893821463,3.97212596374319,24.4256803073486,1.4100458592197,0.0354527458213383,0.00411358878115342,0.119946076494308,0.0143998691290137,0.00865515283396918,0.2,0.00817265949755388,0.00807295304307327
"Guatemala","GTM",2001,30458996427.3984,5765526328.16368,11976725,53.3398666381836,4.0292067527771,63.0999984741211,0,0,0,4.07110939025878,0.0812279695857402,5765526328.16368,0.03,45094255064.4231,24.1396472366414,3.97668401852921,24.5320206931777,1.40391553977118,0.0230578544951001,0.00455805478601867,0.106340385829068,-0.00613031944851894,0.00566377669690532,0.2,-0.00185666649952836,-0.00182888989117868
"Guatemala","GTM",2002,31636732056.4374,6300661539.45304,12272208,53.558277130127,4.08768320083618,63.0999984741211,0,0,0,4.04607553482055,0.0812279695857402,6300661539.45304,0.03,50042088951.9434,24.1775846893168,3.98077035320565,24.6361302673162,1.3977474075828,0.0379374526753615,0.00408633467644171,0.104109574138473,-0.00616813218838219,0.00937635799155788,0.2,0.0138464701065136,0.0138927377989436
"Guatemala","GTM",2003,32437391291.1119,6103774902.69206,12573346,53.7740325927734,4.14229440689087,63.0999984741211,0,0,0,4.02104167938232,0.0812279695857402,6103774902.69206,0.03,54644601186.0772,24.2025776465332,3.98479068508539,24.7241162577792,1.3915409932885,0.0249929572163552,0.0040203318797345,0.0879859904630216,-0.00620641429429125,0.0062155429386632,0.2,0.00417949361996328,0.00421035460759632
"Guatemala","GTM",2004,33459844421.6748,6032810294.27003,12877711,54.0238342285156,4.19476699829102,63.2000007629395,0,0,0,3.99600782394409,0.0812279695857402,6032810294.27003,0.03,59038073444.7649,24.2336118828133,3.9894253237893,24.8014483853506,1.38529581872836,0.0310342362801457,0.00463463870390868,0.0773321275714345,-0.0062451745601475,0.00776631018943167,0.2,0.0118600998027318,0.0118989013729888
"Guatemala","GTM",2005,34550672493.9081,6290740181.54804,13183505,54.3258171081543,4.2464656829834,65.0999984741211,0,0,0,3.97097396850586,0.0812279695857402,6290740181.54804,0.03,63557671422.97,24.2656928513385,3.99499956713668,24.875213542056,1.37901139672744,0.0320809685251682,0.00557424334738332,0.0737651567053845,-0.00628442200091572,0.00807886648958294,0.2,0.0128685425061846,0.0129091593112323
"Guatemala","GTM",2006,36409421544.6181,7280383461.51648,13490041,54.6920585632324,4.28385639190674,66.8000030517578,33.3929862976074,52.568904876709,0.548894882202148,4.09054069519044,0.0812279695857402,7280383461.51648,0.03,68931324741.7974,24.3180934117408,4.00171851722869,24.956376552313,1.40867716063022,0.052400560402333,0.00671895009200663,0.0811630102569723,0.0296657639027764,0.0128101794620805,0.2,0.0307927982773332,0.0304887792697538
"Guatemala","GTM",2007,38704692063.8681,7640952753.13176,13797629,55.1037940979004,4.32021331787109,66.8000030517578,0,0,0,4.21010742187499,0.0812279695857402,7640952753.13176,0.03,74504337752.6752,24.3792266715934,4.00921857218933,25.034123185505,1.43748816325356,0.0611332598525394,0.0075000549606461,0.0777466331920813,0.0288110026233446,0.0145205938297207,0.2,0.0395838892456062,0.0392492069520697
"Guatemala","GTM",2008,39974623902.8469,7195073320.87861,14106687,55.5480461120605,4.36017322540283,67,0,0,0,4.32967414855958,0.0812279695857402,7195073320.87861,0.03,79464280940.9736,24.4115106873132,4.01724834196678,25.0985734613029,1.46549228480841,0.0322840157197994,0.00802976977744319,0.0644502757978529,0.0280041215548521,0.00745645390670794,0.2,0.0129701447382743,0.012803095585017
"Guatemala","GTM",2009,40184907620.7582,6250459235.28947,14418033,55.9974517822266,4.4092698097229,67.1999969482422,0,0,0,4.44924087524416,0.0812279695857402,6250459235.28947,0.03,83330811748.0338,24.4167573297596,4.025306185811,25.1460842066591,1.49273349179327,0.00524664244642992,0.00805784384422736,0.0475107453562416,0.0272412069848607,0.0011792219377518,0.2,-0.0107017817002003,-0.0107274804433102
"Guatemala","GTM",2010,41338008617.1119,6121330804.40627,14732261,56.4340209960938,4.47035264968872,67.4000015258789,0,0,0,4.56880760192871,0.0812279695857402,6121330804.40627,0.03,86952218199.9991,24.445048219191,4.0330721857971,25.1886245886346,1.51925225224577,0.0282908894314318,0.00776599998609573,0.0425403819754884,0.0265187604524928,0.00619218227081588,0.2,0.0135700130474575,0.0134386458488032
"Guatemala","GTM",2011,43058516769.1373,6556279138.49612,15049280,56.8877792358398,4.5346884727478,67.5,0,0,0,4.68837432861326,0.0812279695857402,6556279138.49612,0.03,90899930792.4952,24.4858258826121,4.04108054189305,25.2330250767709,1.54508589734069,0.0407776634210926,0.00800835609594852,0.0444004881362368,0.0258336450949244,0.00869761255457472,0.2,0.0254908809170864,0.02531112808836
"Guatemala","GTM",2012,44337293327.312,6792887260.19852,15368759,57.3077621459961,4.60563516616821,67.5999984741211,0,0,0,4.80794105529782,0.0812279695857402,6792887260.19852,0.03,94965820128.9189,24.5150919956834,4.04843607957225,25.276782875691,1.57026893744432,0.0292661130713263,0.00735553767919672,0.0437577989201721,0.0251830401036313,0.00608703657859497,0.2,0.0146301231439345,0.0145074910749177
"Guatemala","GTM",2013,45976702691.0182,6894056943.46131,15690793,57.7102890014648,4.68228721618652,67.6999969482422,0,0,0,4.92750778198237,0.0812279695857402,6894056943.46131,0.03,99010902468.5126,24.5514006419009,4.05543547653333,25.3184958069622,1.59483333933976,0.0363086462175133,0.0069993969610822,0.0417129312711211,0.0245644018954378,0.0073685619229821,0.2,0.0223665423944233,0.0222217389412493
"Guatemala","GTM",2014,47895848024.7646,7199728109.16753,16015494,58.1159782409668,4.76306247711182,67.8000030517578,36.9438552856445,59.8007698059082,0.486570030450821,5.04707450866692,0.0812279695857402,7199728109.16753,0.03,103240303503.625,24.5922946575388,4.06244063880209,25.3603251515796,1.6188087702107,0.040894015637857,0.00700516226876413,0.04182934461749,0.023975430870939,0.00810251871012268,0.2,0.0269240168993477,0.0267686077975757
"Guatemala","GTM",2015,49882943531.6821,7592785408,16342897,58.5306434631348,4.84653377532959,0,0,0,0,5.16664123535148,0.0812279695857402,7592785408,0.03,107735879806.516,24.6329449682802,4.06955043697471,25.4029485114638,1.64222281305494,0.0406503107413627,0.00710979817262114,0.042623359884157,0.0234140428442404,0.00786784080598105,0.2,0.0264378002264344,0.0262904258570561
"Guyana","GUY",1990,1093685067.71868,0,720282,60.724967956543,4.16281414031982,59.0999984741211,0,0,0,7.08553838729858,0,0,0.03,0,20.8128186272166,4.10635494720663,0,1.95805585999426,-3.82012634106354,0.0368045102319181,0,0.315833046939314,-0.539144117532612,0.2,0,0
"Guyana","GUY",1991,1159137853.17662,0,717502,60.5241508483887,4.27469205856323,59.2000007629395,0,0,0,7.20379037857055,0,0,0.03,0,20.8709423357122,4.1030424729593,0,1.97460732896844,0.0581237084955468,-0.00331247424732606,0,0.0165514689741897,0.00806848970348307,0.2,0,0
"Guyana","GUY",1992,1249915116.1618,0,717621,60.508960723877,4.3874135017395,59.4000015258789,0,0,0,7.32204236984253,0,0,0.03,0,20.9463414788843,4.10279146520789,0,1.9908893013301,0.0753991431721026,-0.000251007751418619,0,0.0162819723616601,0.0102975562505143,0.2,0,0
"Guyana","GUY",1993,1352581118.86285,0,719910,60.5264549255371,4.51195287704468,59.5,0,0,0,7.4402943611145,0,0,0.03,0,21.0252805438644,4.10308054095796,0,2.00691041272827,0.0789390649801689,0.000289075750070644,0,0.0160211113981619,0.0106096696110212,0.2,0,0
"Guyana","GUY",1994,1467865791.86717,0,723230,60.447437286377,4.64305973052979,59.4000015258789,0,0,0,7.55854635238646,0,0,0.03,0,21.1070753405256,4.10177418222298,0,2.02267889027263,0.0817947966612032,-0.00130635873497731,0,0.0157684775443681,0.010821498320954,0.2,0,0
"Guyana","GUY",1995,1541058183.68358,0,726695,60.232421875,4.76073169708252,59.5,0,0,0,7.67679834365845,0,0,0.03,0,21.1557351496667,4.09821077669051,0,2.03820257790384,0.0486598091410855,-0.00356340553246781,0,0.0155236876312075,0.00633855508022843,0.2,0,0
"Guyana","GUY",1996,1662546992.81814,0,730193,60.6478004455566,4.7121787071228,59.5999984741211,0,0,0,7.76738929748535,0,0,0.03,0,21.2316165964516,4.10508336837721,0,2.04993411017003,0.0758814467848445,0.00687259168669918,0,0.0117315322661895,0.00976923440793816,0.2,0,0
"Guyana","GUY",1997,1766072935.48905,0,733854,60.8725967407227,4.62435293197632,59.7000007629395,0,0,0,7.85798025131226,0,0,0.03,0,21.2920242380993,4.10878310203163,0,2.06152960793793,0.0604076416477177,0.00369973365441822,0,0.0115954977678956,0.00768742599443793,0.2,0,0
"Guyana","GUY",1998,1735898393.84913,0,737316,60.7997131347656,4.49929189682007,60,0,0,0,7.94857120513916,0,0,0.03,0,21.2747909225829,4.10758507078279,0,2.07299218989019,-0.0172333155163535,-0.00119803124883511,0,0.0114625819522622,-0.00216810230060106,0.2,0,0
"Guyana","GUY",1999,1787452510.04282,0,740189,60.4557762145996,4.35523891448975,60.2000007629395,0,0,0,8.03916215896606,0,0,0.03,0,21.3040572643713,4.10191212608724,0,2.08432486867691,0.0292663417883574,-0.00567294469555435,0,0.0113326787867187,0.00364047163244701,0.2,0,0
"Guyana","GUY",2000,1762844159.51427,0,742218,59.9628410339355,4.21170043945312,60.2999992370605,0,0,0,8.12975311279297,0,0,0.03,0,21.2901943413979,4.09372505426559,0,2.09553055566848,-0.0138629229733596,-0.0081870718216468,0,0.011205686991572,-0.00170520836008475,0.2,0,0
"Guyana","GUY",2001,1802508140.7072,0,743163,59.9034118652344,4.19746398925781,60.4000015258789,0,0,0,8.20639381408694,0,0,0.03,0,21.3124449434556,4.09273346285211,0,2.10491358386127,0.0222506020576567,-0.000991591413484372,0,0.00938302819278558,0.00271137390694823,0.2,0,0
"Guyana","GUY",2002,1821452515.11548,0,743107,59.6479377746582,4.20302867889404,60.4000015258789,0,0,0,8.28303451538088,0,0,0.03,0,21.3229001049627,4.08845957585339,0,2.11420938862192,0.0104551615071351,-0.00427388699871756,0,0.00929580476065173,0.00126223807080856,0.2,0,0
"Guyana","GUY",2003,1803142268.08992,0,742537,59.2874145507812,4.22941875457764,60.2999992370605,0,0,0,8.35967521667482,0,0,0.03,0,21.3127966843719,4.08239704993395,0,2.1234195766619,-0.0101034205908697,-0.00606252591944134,0,0.00921018803997864,-0.0012085900862173,0.2,0,0
"Guyana","GUY",2004,1862536418.27579,0,742162,58.9663696289062,4.25203657150269,60.2000007629395,0,0,0,8.43631591796876,0,0,0.03,0,21.3452050614635,4.07696727510065,0,2.13254571070253,0.032408377091631,-0.00542977483329921,0,0.00912613404063611,0.00384153194436489,0.2,0,0
"Guyana","GUY",2005,1826088235.3303,0,742495,58.7886772155762,4.25726795196533,60.2999992370605,0,0,0,8.5129566192627,0,0,0.03,0,21.3254419396003,4.07394927200073,0,2.14158931106639,-0.0197631218631784,-0.00301800309991584,0,0.00904360036386143,-0.00232153442653043,0.2,0,0
"Guyana","GUY",2006,1919759428.27848,0,743705,59.2987823486328,4.27656126022339,60.4000015258789,0,0,0,8.56818008422852,0,0,0.03,0,21.3754657173641,4.08258877204299,0,2.14805535115852,0.0500237777637444,0.00863950004225611,0,0.00646604009212748,0.00583832007170617,0.2,0,0
"Guyana","GUY",2007,2054532557.64883,0,745638,59.9698524475098,4.27177810668945,60.5,0,0,0,8.62340354919434,0,0,0.03,0,21.443314193156,4.093841976739,0,2.15447985003951,0.0678484757919549,0.0112532046960112,0,0.00642449888098628,0.00786794627027443,0.2,0,0
"Guyana","GUY",2008,2095143415.0007,0,748096,60.6890029907227,4.26402473449707,60.7999992370605,0,0,0,8.67862701416016,0,0,0.03,0,21.4628878438251,4.10576251181239,0,2.16086333806864,0.0195736506690984,0.0119205350733882,0,0.00638348802912958,0.00225538563152464,0.2,0,0
"Guyana","GUY",2009,2164673350.7761,0,750749,61.325023651123,4.2747974395752,61,0,0,0,8.73385047912598,0,0,0.03,0,21.4955353097781,4.11618797581302,0,2.16720633551289,0.0326474659529659,0.0104254640006261,0,0.00634299744425215,0.00373803811171187,0.2,0,0
"Guyana","GUY",2010,2259288396.24467,573764534.526837,753362,61.8503456115723,4.31465864181519,61.2000007629395,0,0,0,8.7890739440918,0,573764534.526837,0.03,0,21.5383157317307,4.12471768672219,0,2.17350935280139,0.0427804219526173,0.00852971090917709,0,0.00630301728849991,0.00486745500433242,0.2,0,0
"Guyana","GUY",2011,2382128754.36652,0,755883,62.8729591369629,4.44500017166138,61.2999992370605,0,0,0,8.84429740905762,0,0,0.03,0,21.5912603594693,4.14111616883883,0,2.17977289077189,0.0529446277386114,0.0163984821166352,0,0.00626353797050028,0.00598630114862372,0.2,0,0
"Guyana","GUY",2012,2496863007.17268,0,758410,63.7337341308594,4.57865810394287,61.4000015258789,0,0,0,8.89952087402344,0,0,0.03,0,21.6383009837725,4.15471400059353,0,2.18599744090958,0.0470406243032286,0.0135978317547005,0,0.00622455013769363,0.00528574795981817,0.2,0,0
"Guyana","GUY",2013,2627239852.39885,0,761033,64.5191497802734,4.71687841415405,61.4000015258789,0,0,0,8.95474433898926,0,0,0.03,0,21.6891996462604,4.16696207555508,0,2.19218348557853,0.0508986624878354,0.0122480749615486,0,0.00618604466894235,0.0056839883486367,0.2,0,0
"Guyana","GUY",2014,2728149909.38284,0,763893,65.3330993652344,4.85905742645264,61.2999992370605,0,0,0,9.00996780395508,0,0,0.03,0,21.7268895275376,4.17949878941162,0,2.19833149824595,0.0376898812772559,0.0125367138565462,0,0.00614801266742093,0.00418313162680907,0.2,0,0
"Guyana","GUY",2015,2810153023.4278,0,767085,66.1865386962891,5.00648546218872,0,0,0,0,9.0651912689209,0,0,0.03,0,21.7565047755452,4.19247709930962,0,2.20444194369971,0.0296152480076017,0.0129783098979983,0,0.00611044545376016,0.00326691926613117,0.2,0,0
"Haiti","HTI",1990,0,0,7099733,52.8596076965332,4.02057361602783,66.8000030517578,0,0,0,3.42823100090027,0,0,0.03,0,0,3.96763948759229,0,1.23204438495883,0,-0.224837611717334,0,-0.97239755874088,0,0.2,0,0
"Haiti","HTI",1991,0,0,7243391,52.8797492980957,4.02816867828369,66.5,0,0,0,3.52674293518066,0,0,0.03,0,0,3.96802045457334,0,1.2603747637609,0,0.000380966981047948,0,0.0283303788020761,0,0.2,0,0
"Haiti","HTI",1992,0,0,7386974,52.8975448608398,4.02323055267334,66.1999969482422,0,0,0,3.62525486946106,0,0,0.03,0,0,3.96835692683903,0,1.28792459465193,0,0.00033647226568867,0,0.0275498308910307,0,0.2,0,0
"Haiti","HTI",1993,0,0,7530703,52.9601135253906,4.01124572753906,65.9000015258789,0,0,0,3.72376680374146,0,0,0.03,0,0,3.96953905523277,0,1.314735737621,0,0.00118212839374854,0,0.0268111429690623,0,0.2,0,0
"Haiti","HTI",1994,0,0,7674911,53.1282768249512,3.99886059761047,65.5,0,0,0,3.82227873802185,0,0,0.03,0,0,3.97270930675321,0,1.34084677304419,0,0.00317025152043282,0,0.0261110354231924,0,0.2,0,0
"Haiti","HTI",1995,0,0,7819806,53.4206085205078,3.98943400382996,65.0999984741211,0,0,0,3.92079067230225,0,0,0.03,0,0,3.97819659886568,0,1.36629333558115,0,0.00548729211247068,0,0.025446562536966,0,0.2,0,0
"Haiti","HTI",1996,0,0,7965548,53.7172203063965,4.00922822952271,64.5999984741211,0,0,0,4.00188302993774,0,0,0.03,0,0,3.983733626206,0,1.38676500783279,0,0.00553702734032058,0,0.0204716722516314,0,0.2,0,0
"Haiti","HTI",1997,0,0,8111954,54.120719909668,4.02727890014648,64.0999984741211,0,0,0,4.08297538757324,0,0,0.03,0,0,3.99121710531441,0,1.4068259842941,0,0.00748347910841263,0,0.0200609764613178,0,0.2,0,0
"Haiti","HTI",1998,6329592630.50784,0,8258484,54.5987854003906,4.04438638687134,63.5999984741211,0,0,0,4.16406774520874,0,0,0.03,0,22.5685017156616,4.00001163708934,0,1.42649241988281,0,0.0087945317749254,0,0.0196664355887022,0,0.2,0,0
"Haiti","HTI",1999,6500271545.56214,0,8404396,55.0987014770508,4.06075572967529,63.2000007629395,0,0,0,4.24516010284424,0,0,0.03,0,22.5951097892157,4.00912614922148,0,1.44577953468089,0.0266080735541401,0.00911451213213965,0,0.0192871147980849,0.00626786102515021,0.2,0,0
"Haiti","HTI",2000,6557164517.24691,0,8549202,55.591236114502,4.07695341110229,62.7999992370605,0,0,0,4.32625246047974,0,0,0.03,0,22.603824108236,4.0180255649927,0,1.46470168469993,0.00871431902025321,0.00889941577122499,0,0.0189221500190406,0.00201428813964474,0.2,0,0
"Haiti","HTI",2001,6488793138.99416,0,8692564,56.0108604431152,4.11629962921143,62.9000015258789,0,0,0,4.42382955551147,0,0,0.03,0,22.5933423933586,4.0255456084161,0,1.48700573624264,-0.0104817148774075,0.0075200434234004,0,0.02230405154271,-0.00236937584187634,0.2,0,0
"Haiti","HTI",2002,6471825059.71976,0,8834739,56.4498405456543,4.15226745605469,63,0,0,0,4.52140665054321,0,0,0.03,0,22.5907239860097,4.03335246589114,0,1.50882315130203,-0.00261840734890129,0.00780685747503718,0,0.0218174150593884,-0.000579113437758735,0.2,0,0
"Haiti","HTI",2003,6495280934.01085,0,8976555,56.894588470459,4.18465662002563,63.2999992370605,0,0,0,4.61898374557495,0,0,0.03,0,22.5943417400228,4.0412002306421,0,1.53017471240676,0.00361775401315256,0.00784776475095939,0,0.0213515611047315,0.000783235926434775,0.2,0,0
"Haiti","HTI",2004,6267209986.11665,0,9119182,57.3334197998047,4.2134370803833,63.5,0,0,0,4.71656084060669,0,0,0.03,0,22.5585971142682,4.04888369628033,0,1.55107989854894,-0.0357446257546101,0.00768346563823741,0,0.0209051861421818,-0.00757853592110397,0.2,0,0
"Haiti","HTI",2005,6379498746.02079,0,9263409,57.7605590820312,4.23866653442383,63.7999992370605,0,0,0,4.81413793563843,0,0,0.03,0,22.5763553647622,4.05630617393577,0,1.57155699197042,0.0177582504939657,0.0074224776554388,0,0.0204770934214786,0.00368877060262519,0.2,0,0
"Haiti","HTI",2006,6523228358.6981,0,9409479,58.1531448364258,4.29858016967773,64,0,0,0,4.87253522872925,0,0,0.03,0,22.5986352373797,4.06307995895419,0,1.58361438248719,0.0222798726175313,0.00677378501841286,0,0.0120573905167711,0.0045725421308738,0.2,0,0
"Haiti","HTI",2007,6741318083.4897,0,9556958,58.5163803100586,4.35437726974487,64.3000030517578,0,0,0,4.93093252182007,0,0,0.03,0,22.6315213040996,4.06930672034379,0,1.59552812266652,0.0328860667199038,0.00622676138960365,0,0.0119137401793281,0.00666934024636888,0.2,0,0
"Haiti","HTI",2008,6798211055.17447,0,9705130,58.8700714111328,4.40238285064697,64.5,0,0,0,4.98932981491089,0,0,0.03,0,22.6399253343954,4.0753328360704,0,1.60730159511454,0.00840403029580727,0.00602611572660727,0,0.0117734724480181,0.00168440063246398,0.2,0,0
"Haiti","HTI",2009,7007816740.32887,0,9852953,59.2462577819824,4.4371771812439,64.8000030517578,0,0,0,5.04772710800171,0,0,0.03,0,22.6702920401714,4.08170261822281,0,1.61893806434851,0.0303667057759291,0.00636978215241424,0,0.0116364692339719,0.00601591669402879,0.2,0,0
"Haiti","HTI",2010,6622541528.56888,0,9999617,59.6596641540527,4.45725059509277,65.1999969482422,0,0,0,5.10612440109253,0,0,0.03,0,22.6137450499204,4.08865614973876,0,1.6304406822304,-0.0565469902509399,0.00695353151594347,0,0.0115026178818902,-0.0110743463748828,0.2,0,0
"Haiti","HTI",2011,6988353355.27882,0,10144890,60.0199508666992,4.49579048156738,65.4000015258789,0,0,0,5.16452169418335,0,0,0.03,0,22.6675107939499,4.09467702139641,0,1.64181249309148,0.0537657440295227,0.00602087165765663,0,0.0113718108610819,0.0104105950586048,0.2,0,0
"Haiti","HTI",2012,7189974061.95115,0,10288828,60.4294090270996,4.5218563079834,65.5999984741211,0,0,0,5.22291898727417,0,0,0.03,0,22.6959534011556,4.10147589086345,0,1.65305643856882,0.0284426072056974,0.00679886946704222,0,0.0112439454773414,0.00544573011279685,0.2,0,0
"Haiti","HTI",2013,7495399488.89042,0,10431249,60.85888671875,4.54541921615601,65.8000030517578,0,0,0,5.28131628036499,0,0,0.03,0,22.7375552677997,4.10855785180644,0,1.66417536217288,0.0416018666441076,0.00708196094299041,0,0.0111189236040534,0.00787717766473787,0.2,0,0
"Haiti","HTI",2014,7705005174.04483,0,10572029,61.2653160095215,4.57941436767578,66,0,0,0,5.33971357345581,0,0,0.03,0,22.7651359772361,4.11521387546403,0,1.67517201360391,0.0275807094363465,0.00665602365758655,0,0.0109966514310378,0.00516520391158294,0.2,0,0
"Haiti","HTI",2015,7832265768.60286,0,10711067,61.6277732849121,4.63085508346558,0,0,0,0,5.39811086654663,0,0,0.03,0,22.7815176752816,4.12111263394519,0,1.6860490528337,0.0163816980454925,0.00589875848115984,0,0.0108770392297886,0.00303470944752427,0.2,0,0
"Honduras","HND",1990,7649634778.63051,1516121094.18069,4903363,51.1402473449707,3.40672302246094,59.5,0,0,0,4.89111614227295,0.0844877933992253,1517849856.30814,0.03,173775280.76005,22.7579237422897,3.93457180647572,18.9732735326022,1.58742052739529,-0.0235939329918686,-0.186540827469468,0,-0.0986285254384118,-0.00482383413224457,0.2,0,0
